id,target,fold
7ec2f40ae148211,0,4
7ec3c6458e650b2,1,2
7ec463af623f592,0,4
7ec5b2e0ccd318f,0,4
7ec70e2bbaa92e3,0,0
7ec7d3c8a44f406,1,0
7ec833fde69934a,0,1
7ec83ac15315be2,0,1
7ec84d630c9d94f,0,4
7ec9208b046570c,0,3
7ecb1105eb04236,0,3
7ecb689f1c12d41,0,4
7ecb967116ecdd8,0,1
7ecc4c946def67b,0,2
7ece38f2b59ba70,0,3
7ece9cc863f447f,0,4
7ecfec7e4c01fdd,0,1
7ed0bf3656fc77a,0,2
7ed18375a82b603,0,0
7ed2d984a71da26,0,3
7ed3ea39fe4a5ac,0,0
7ed56c908d989dc,0,1
7ed5839a98e1038,0,3
7ed61325e5aa3e0,0,3
7ed6e56472fb304,0,4
7ed87b3e2709cfd,0,3
7ed98793ff72560,0,1
7eda3e7d674e2ce,0,2
7edad19ccb0cc4b,0,4
7edca39b013b9de,0,1
7edd8436e0da635,0,2
7eddd1c902c1964,0,4
7ede0f1e7be2cfb,0,1
7edee21d5637287,0,4
7edfcbcf3ec3d49,0,2
7ee2155e7a0d126,0,3
7ee3ef0991677c6,0,2
7ee4202da5d7300,0,4
7ee52ff7497d128,1,3
7ee54e28752bbc1,0,4
7ee8bbce33f26ba,0,1
7ee8db4eb1bc5af,0,1
7eea2e33cea4e0f,0,0
7eeb14424f6919d,0,0
7eebedce8fb5626,0,0
7eec011bf315190,0,4
7eece9cc243cd7d,0,2
7eef834864c60f0,0,4
7eefc8b9dc161af,1,4
7ef36ee8bd098b4,0,3
7ef3af14ee49b04,0,3
7ef6e502446103e,0,0
7ef83a62949d5ff,0,3
7ef97c770e880a5,0,0
7efc845b55093ed,0,2
7efd01e7920570a,0,1
7efd214e5fb0880,0,1
7efeb6a58dc019d,0,1
7eff4aec2c47664,0,2
7eff92f588661e5,0,1
7efff15db3c69e6,0,0
7f0093a995878ac,0,1
7f009db078afe31,0,4
7f02cc084074128,0,4
7f03e3e07b16b7d,0,1
7f04dd61797932e,0,1
7f066a4273f9e77,0,3
7f06d687bd8af1f,0,2
7f0720e470deb95,0,4
7f091e00c154587,0,0
7f09a7eb4bf157a,0,3
7f0b6235d8dc8b6,0,2
7f0e1700261def4,0,4
7f0e67045d29644,0,4
7f0ef78c9246bae,0,0
7f105e82e6b33e4,0,1
7f10849e2a1c3cc,0,4
7f10aa79cf954ad,0,1
7f12bb89f26ca10,0,3
7f131eb0a39b974,0,3
7f143d988ac35ac,0,1
7f15f13c894ca0a,0,0
7f18301e4c49ce5,0,3
7f183a3dfcd6c8f,0,0
7f18ec12eb0eb78,0,2
7f1a892aea058aa,0,4
7f1ab1f233ad0d4,0,1
7f1b52d5742aa41,0,3
7f1c44540df8830,0,3
7f1d4964db83f96,1,2
7f1d8dc33e6cce7,0,0
7f1ec54931602fa,0,0
7f1f81ad3d143ed,0,2
7f1f9a2cf15408e,0,3
7f1fb9b35ffcc58,0,0
7f216820ca9b846,0,1
7f21916435a7286,0,2
7f224e26282b9d2,0,3
7f2393f4a993c40,0,1
7f292a3d17aa5d2,1,2
7f2b0e3772aed0c,0,3
7f2b9960b129d34,0,4
7f2bfc1c826a774,0,3
7f2dd235f5d1080,0,0
7f2e3fbeb0d701d,0,0
7f2fa2f236e49b8,0,2
7f30ba1b8e84890,0,0
7f317a493230796,0,4
7f3232f6290608f,0,4
7f33bf5fd0cfe97,0,1
7f34f4c9cadd5de,0,0
7f374de541d18f8,0,2
7f3847e7627dfe3,0,3
7f39a60d22f8073,0,0
7f39d7410693f94,0,3
7f3aa4022eb2b89,1,3
7f3b2d219e82807,1,0
7f3c5098067a98a,0,1
7f3c7fdcc0a8c94,0,2
7f3c99ae876fced,0,0
7f3dc4bdbbff116,0,0
7f3eb4266df3c97,0,4
7f3ed478406205c,0,4
7f41ce016212751,0,2
7f4225eb78c10c4,0,0
7f42fffacafbd9a,0,1
7f431617700ed43,0,3
7f43e04492395bd,0,0
7f456d8e7c010b8,0,1
7f462b4b3455fb3,0,0
7f480ee10541a5d,0,4
7f48de8db61f972,0,1
7f4965bb97727f6,1,2
7f4aa7c3113cc9c,0,4
7f4b095ca10fdb6,0,4
7f4c0f9773502e4,0,3
7f4c81ce90a403f,0,2
7f4cc5463775484,0,1
7f4da66404e134f,0,0
7f501b1b75b2d35,0,1
7f502ba6c1096d1,0,2
7f5303afce59854,0,4
7f540c7314f79a6,0,0
7f54fc92981b81b,1,2
7f56f311c1e7fed,0,3
7f56fddfc60f63e,0,2
7f571bdc6920741,0,2
7f5c606b9d31d53,0,3
7f5ca5ea7399af4,0,4
7f5fb6ce8215c09,1,0
7f636ae7f63f89f,0,4
7f63c15ae0d9c60,0,2
7f642d653a2381e,0,4
7f660f0afd206e0,0,3
7f676127f9a55d7,0,0
7f67cc9a3fbfa4f,0,4
7f68015d8a58ae9,0,0
7f681a7bcf29f68,0,0
7f6a82a38a4678a,0,2
7f6afa0590a4fd5,0,2
7f6b66f6719fa71,0,1
7f6c82d9098bb3a,0,4
7f6d55e28fdc575,0,3
7f6dbbe9170e0aa,0,4
7f6dc10b2f7ad3f,0,2
7f6ec94165f3881,0,2
7f6edb3f5a735ab,0,3
7f6f159ec45fab2,0,2
7f6f6b6fd09fe56,0,2
7f7094b838cfab4,0,0
7f716201f2f7b28,0,0
7f71b9be30ca468,0,1
7f71fa702daef79,0,0
7f72622474e4b95,0,0
7f72c1630a7e772,0,2
7f7383827604f43,0,4
7f755d580286b18,0,4
7f75c3f392ea099,0,2
7f764c3b5450eec,0,1
7f76de028cd6778,0,0
7f774e6b784420a,0,2
7f77e3eb1ce0e34,0,3
7f7802672711711,0,0
7f7a2767b7ac654,0,2
7f7a57bf0d7c050,0,4
7f7accf7dcf91ad,0,0
7f7d350a917362b,0,0
7f7d7044dda2ee3,0,4
7f7dee287bdae83,0,1
7f7fef6485e74bb,0,3
7f801b7d63e9bb7,1,4
7f83a4ece0352be,0,3
7f84e74c20a9224,0,4
7f86197a96e0817,0,1
7f8626e467c1a25,1,4
7f8769c643b63c4,0,3
7f8815012e398cc,0,4
7f8840db7e10724,0,3
7f885b06d5484fd,0,0
7f88728a65a7633,0,1
7f893505b4477b7,0,1
7f8964194238ea3,0,1
7f89eac4d296604,0,2
7f8aaf8d9739f71,0,4
7f8c59d1c58cfc5,0,1
7f8e5dc5007427e,0,4
7f8f32339bc961a,0,1
7f8fd2a72e227f6,0,2
7f904c2c1a0520b,1,4
7f908e38da372a6,1,0
7f915ad36e1f481,0,2
7f9327056e71367,0,4
7f933d483aa62fe,0,2
7f9407b15f2f664,0,0
7f94518da56c262,0,2
7f949d73b3def8a,0,3
7f94a6c192a2fcc,0,0
7f94cd8d24e7f5b,0,1
7f98e56de068576,0,1
7f99f4f64c92060,0,3
7fa2baad6ec6e90,0,2
7fa2cfa86174862,0,4
7fa3a3499293529,0,4
7fa663ab579ff64,0,1
7fa9a76454fa977,0,3
7faadaea1bc1e6e,0,0
7fab2ed34439a17,0,1
7fabdb0fd544c11,0,1
7faec719bfdaca2,0,3
7fb07d687515292,0,3
7fb8b36ae939079,0,2
7fb9fc03552fe71,0,2
7fbb2956fbfd74b,0,4
7fbb8f237a14b8a,1,2
7fbbcf39d070de3,0,1
7fbc02bb3fecef9,1,4
7fbd2695d10926d,0,1
7fbd5561be7ef7f,0,4
7fbddfca80c8c95,0,0
7fc0dae7e76920a,0,2
7fc18c59b907e01,0,3
7fc598ef8ac3477,0,0
7fc6c4ef12affc6,0,1
7fc727ef7c798de,0,1
7fcb8459f53bcc4,0,1
7fcc1286e58deed,0,0
7fcc7051b552780,0,0
7fcd0f349033680,0,3
7fcdad676095ad9,0,0
7fcfbc7c2e9e701,0,1
7fd08f126a3fcd0,0,0
7fd161f228f7e03,0,0
7fd1c1be59b491e,0,3
7fd38d001e1707d,0,2
7fd4f462456254e,1,4
7fd65821380ee38,0,1
7fd9d41dbb07582,0,0
7fda12bc626df9c,0,2
7fdab24da7b1783,0,2
7fdb70128a233ab,0,0
7fddf3d1ec8b61f,0,1
7fde43b11bb02d6,0,2
7fde86684254e59,0,1
7fdf238155032b1,0,0
7fe059008f15ad4,0,2
7fe11b169eb1fd6,0,1
7fe39f4e97a2d0f,0,2
7fe3bec0d635863,0,0
7fe3e68195d1131,0,1
7fe41d0216a9355,0,0
7fe452cc92dfdba,0,3
7fe4560b7146f09,0,0
7fe4da7a9ab075b,1,1
7fe4ebc959eb2f0,0,4
7fe4ff011605672,0,3
7fe6b03e69e459b,0,0
7fe786d511b5784,0,0
7fe791387b798a4,0,4
7fe8480dc9a0d02,0,4
7fe84991f5f6808,0,1
7fe9612cc9a6d3c,0,0
7feb3d2b5956515,0,1
7feba4821fce410,0,4
7fec24967f85ed6,0,2
7fec55dfec2b702,0,0
7fed006da2e502f,0,4
7fed863e1f5a3a0,0,2
7fede18d032a537,0,4
7fee657d1c4ea06,0,4
7fef9239d027f65,0,4
7ff00243d7d764f,0,1
7ff19d6c0c402fa,0,1
7ff2345a0f43f2f,1,0
7ff2b96c364a14c,0,2
7ff3e4eab5b8f22,0,1
7ff44a8037f0357,1,3
7ff453276e70e71,0,3
7ff53702fbcead0,0,3
7ff5b0a0e50e815,0,2
7ff5ffa470673a7,0,4
7ff69630ffce36f,0,1
7ff70701659af11,0,4
7ff723dda2b94f4,1,2
7ff89942a0579ee,0,4
7ff8e4787b15f6c,0,1
7ff90fd7beab01d,0,0
7ff9329b02a6808,0,0
7ff9955d45dccff,0,2
8000bc3fa4cfc27,0,2
800201f39c498e2,0,4
80029eda59d9d48,0,1
8004e8a9844c2d2,0,3
800511fe4f1059c,0,1
80057f412ce155a,0,1
80085b95a629028,0,0
80089ee75a37bfd,0,2
800967c1ba9df88,0,3
800a4c63e6ba75b,0,1
800b9be6d0d24c6,0,0
800bb2839711fc1,0,1
800bdfd54b7f3bc,0,0
800e62a680190f6,0,4
800f7cdfba7ad6a,0,4
8011a064b03a8c5,0,0
80125e638b55f10,0,0
8012cafdefcd2bb,0,4
8012d895a12e223,0,1
80144b237c9fc6b,0,0
80155c47cc20750,0,4
801573e9ec17263,0,1
801611d9a013a13,0,2
8017d311700a419,0,3
801a29bc298dd8b,0,0
801b5dca03fe771,0,2
801cd9289d357b0,0,3
801e94a8fff8492,0,1
801f54dfac0435c,0,3
801fdded77ee9c9,0,4
802017a5dd89f27,0,4
80210bd58d85c11,0,3
80235000ff9fdde,1,2
80237321e44c492,0,3
8023e590a1c2a86,0,2
8025a1228b13deb,0,4
802789f2bd2cdb7,0,4
8027afc946d4350,0,3
8027b7111682c3f,0,0
802bf8d73026b9c,0,3
802d64a8853ee5c,0,4
802ec6d05391ef1,0,4
802ecc25977a409,0,1
802fe539fa127f3,0,1
80302148ac3187f,0,1
80304168a43484a,0,1
803103eb310008f,0,2
8031b1930161175,0,4
803335a9b6a9b29,0,1
8033a5aee2a7756,0,4
8033f8969efeec4,0,3
8034b7e1d18e1ac,0,0
803531256677d80,0,4
8035e531bc1a08a,0,0
803712b33c7dfd6,0,0
8037e6388974c33,1,2
8038297f51d2045,0,0
80384796d449eaa,0,0
8038b438275a019,0,2
803ad3e42ae26eb,0,4
803eeb926a1b4ba,1,4
803ffd34ef17b82,0,3
8043a4ef27d4294,0,3
8044b0e2c8e442c,0,0
80450e7838dc776,0,2
8045eeae9fe9b8f,0,3
804a2d47df15890,0,4
804a572731877a0,0,3
804b87578c5f0f8,0,3
804b8f7416dd809,0,4
804be62c7b941ed,1,0
804c43de2bd3fe6,1,2
804cb6d3c1d6b75,0,3
804d7ad0a0a5284,0,4
804de24d727ddfa,0,4
804e3946aa47b7b,0,3
804e5bf9d3745a9,0,0
805029511dab43b,0,2
8052d984d4a5888,0,3
805537d2086a0f3,0,1
8055ecfb47b20e7,0,4
8056f72068d2797,0,0
805771536e36720,0,2
805a86a35fffc61,0,4
805bec4bcc09691,0,0
805ccd846bd9805,0,0
805d68e4c0e5c01,0,4
8060e5c3d50a53c,0,3
8060eac85aefa13,0,3
80611c5af056536,0,2
806214477194a59,0,1
806362dc6268feb,0,1
8063e8258e91120,0,1
8065a6f8d9a537d,0,4
8065c00a80d5933,0,0
8065ff27f3c077b,0,0
806643abd7b8394,0,0
8067a5bf350912d,0,3
8068896b2646baf,0,4
8068e34bb967bd5,0,0
8069bb4f56993e7,0,0
806bc00de74da7f,0,1
806ce729ae26c79,0,4
806da71eec7ad58,0,3
806ddb152f09a46,0,2
806f0b3c463a585,0,3
806f67e1c92371a,0,4
806fd395f3b11e8,0,0
8071933103f98da,0,3
80725f37169a08a,0,3
807314169e92b55,0,3
8074b545b7cc50d,0,1
80756667d7b41e7,0,2
8075e48fbe477a0,0,1
80769171ecd8f12,0,4
8079187056cec3a,0,0
807a23554ffbff6,1,3
807baedfb6e5f62,0,1
807bcbe6778953d,0,0
807c736a3251fe1,1,3
807e09ecb836f1d,0,0
807e10cb64c7051,0,1
807e8eaba327b25,0,0
807f5638fb50fc2,0,0
80811a2f176deb4,1,1
80818b91c848ec8,1,2
808285f2e4a76a2,0,1
80848f987b73aa4,0,2
80859bf7f1dc3c1,0,0
80862833449c690,0,2
80863ebaed9087e,0,0
80866129ce77569,0,0
8087ad582e692ca,0,2
80880dfade43b78,0,4
8088a2ea6d1d70c,0,0
80898dd51aeead1,0,2
808a5cf93f73448,0,2
808c771e0fa5eb5,1,3
808c9e85f2505b1,1,4
808d27c93e0ee88,0,4
808d610aac36918,1,0
808eb43dbf2a1e9,1,3
80904527f539ff9,1,0
80906c2752db641,0,3
8091464d95a9cfc,0,3
8091f7e1e1af36d,0,3
8092b82cca9f1b1,0,0
8093ab2def960ac,0,2
80946f8e78ab7b9,0,0
8094781564fde2d,0,3
809511a549ba185,0,4
809514309e7ce96,1,1
809869ee6b59d07,0,4
8098a32e17445b9,0,2
809b557b71cb881,1,3
809b5b822bdb455,0,1
809c7923c68d998,0,4
809cb91a9c221d0,0,2
809cfcb7d0890c5,0,2
809d6f5748bdf85,0,3
809dacfe6f69fdd,0,2
809e008a14d39a2,0,4
809ea85eb9fd7d0,0,0
80a025e6fb30013,0,2
80a12db265125de,0,1
80a49963af81c78,0,2
80a5f40a01eb99e,0,2
80a7201b058a810,0,4
80a950732365037,0,0
80a99fc464744b3,0,4
80ac03102241323,0,2
80ad1c768a1bc86,0,2
80af00686b189d4,0,4
80af139e78eaf11,0,2
80b1b28c8bc32dd,0,1
80b248242379cf5,0,1
80b25cdf18e3705,0,2
80b2f757eebdba2,0,0
80b5d9e5e81ea7a,0,4
80b9512ebcc7e02,0,0
80ba15de95b2c42,0,3
80ba4d09749b2ab,0,3
80ba86183863e73,0,4
80bafbbfc7c981d,0,3
80bc67d7a51ae33,0,1
80bcf0d314cca61,0,0
80bd0034392ff43,0,0
80be8079159d863,0,3
80bf6e53dfb4159,0,1
80bf74a0a90ae0f,0,0
80bfc4c58e24d24,0,0
80c0186977837ea,0,4
80c15f08f535a81,0,1
80c197a1d3838bd,0,0
80c31e8b2855ba5,0,3
80c440067b5900d,0,2
80c5084ccb2a6e8,0,0
80c6a2c330ef5d2,0,3
80c87077dd53432,0,3
80c8b684a538f34,0,0
80c956080379d5b,0,0
80c9b0b561f1add,0,3
80cbd920f6d64c4,0,0
80cd124711dcc6f,0,2
80cee151cd828db,0,4
80cf4cc52399d14,1,4
80d10efb6839978,0,3
80d12ccd3512901,0,4
80d1abb09139a46,1,2
80d25ef65e58845,0,1
80d3e82a8e3a475,0,2
80d3f7dffa57618,0,2
80d497c5163b40a,0,2
80d54b130b66a8c,0,1
80d579d07ac1ad6,0,1
80d5ef563001efe,0,3
80d6ce1406208a1,0,4
80d75cbdd9ecb3a,0,2
80d768c30f887a2,0,3
80d8a2f65198dd4,0,1
80d910f84ac8cb0,0,0
80d919de738eeb0,0,1
80d94def5cdf6af,0,3
80da86518bf5481,0,4
80dbddba76c503c,0,4
80dd1f117bcecf7,0,3
80de0d754a1e66c,0,4
80df746d065b008,0,0
80df969b0c169db,1,0
80dfcdccc94284a,0,2
80e05a702499112,0,3
80e1a08fd07fc45,0,2
80e1ae3d8350e01,0,4
80e2eba750a77e4,0,2
80e3abc795c6b1c,0,0
80e3e4fc7ca32e5,0,0
80e413aa58eb731,0,4
80e418b615a9c63,0,2
80e52bb7d9e2f00,0,0
80e65ca78e4408b,0,4
80e6ec692d58d77,0,0
80e7857c2459e6b,0,3
80e879279bc4818,0,3
80e88fa1bd06353,1,1
80eb7c8900890ef,0,3
80ed3cff6674623,0,2
80ede873c8d0c92,0,2
80efe730168dde8,0,0
80f382a419aadc4,0,2
80f43497a9ba562,0,3
80f4bf9e111a1bb,0,2
80f58eb4db8b108,1,4
80f5b85bbe7913d,0,0
80f6c99997b00e4,0,3
80f6e461623b2e7,0,3
80f780ae233c044,0,3
80fa781a51b44b8,0,3
80fcd8bc1e0a30b,0,2
80ff560f9ad589c,0,0
810071936a91ac5,0,2
8101e11cf730e84,0,3
81038758b70c826,0,2
81042ed797d8ff3,0,1
8105303ea9b9784,0,3
81055dc68033bfe,0,1
8105c7a560288b2,1,1
8105f3c25213ffd,0,4
810676d3bf28672,0,0
81069ae0ccb1076,0,3
810784366439a2a,0,3
810906c491a92bd,0,4
81091fa18039360,1,2
8109faa6bcef1cc,0,4
810af583b12145d,0,1
810b4851f3fe6fe,0,3
810b5596300f5b4,0,4
810be8eca66880f,0,1
810d7a180fbb7f6,0,3
810e3118195f77d,0,1
810f7b840750b3b,0,2
811112308872a58,0,2
81125adcb9805e2,0,0
81126c98f80c2cf,0,1
811386d6c31fbd2,1,2
8114ad14f49f1f3,0,2
8114c0ab5503a3f,0,0
81150292dee26d1,0,2
8115d2a4d167b12,0,3
811735bcd67c4cb,0,1
8118031abdaacbd,1,3
81183a03ac294fb,0,4
811840237fe3d07,0,4
811a35cefce6585,0,1
811ce1890f95c50,0,1
811d0d92075bb49,0,4
811eeccbf427735,0,0
8121b981fbf8e1b,0,2
81246d10df3eb8d,0,1
81258465a15928d,0,3
8125d98aed5fbc0,0,0
81265f401da44a8,0,3
8127656ed62a9c7,0,0
812a85ed3c0fb0d,0,1
812b5973b8351c7,1,1
812e441349f74fd,0,0
812eb1d71796ac7,0,1
812f25235e8f282,0,3
812f6a3bbd68d7c,0,1
81301b9b220f513,0,2
8132953e3240126,0,2
813559be78ed215,0,4
8136203e90d498e,0,2
8136515f3d6c44e,0,2
8136ba1681b02cb,0,1
813863fea7f4396,0,2
813ad328996c396,0,4
813be83097f40ca,0,3
813cb5e1e27194d,0,4
813cc826e741042,1,4
813cffd2b4ff3f2,0,3
813d3fdeee959d5,0,0
813ded5fda4e4bb,0,2
81405ddb8930518,0,3
8141a316707def0,0,3
8142c004eedc6b2,0,0
8144149b99ee910,0,0
81452a9413d2fbb,0,4
814604a8971dd85,0,4
814a59aef68ddfd,0,2
814bc74fdd48704,0,3
814d17bda58ab9f,0,3
814e791e990ee97,0,4
814f2d3c615eea8,0,0
814f4dad931ab94,0,2
81502d428f32096,1,2
81508999fc0557d,1,1
8150bf5541b86d6,0,1
815497763c8f711,0,3
815822f7d572076,0,4
815ae69eca19a2c,0,1
815b77c55f8d5a6,0,3
815c3c5e30352ea,0,1
815c72a248d3995,0,4
815eabb33c5711b,0,3
815f5c8ecae164c,0,3
815fa0afa582e97,0,4
815ff97fb07b03e,0,1
81608b8b7a80c44,0,1
81626b2f51fdbdd,0,2
8162b0937024333,1,1
8164f0e1a68c1e0,0,4
816507ca6e8be4c,0,2
8165804eef78b03,0,4
8165e213080010c,0,1
816856c0e815627,0,4
816a93e51443517,1,0
816b2d888058fd4,0,0
816b930abb29a6c,0,2
816c3c42350c4bc,0,4
81707589c388dd3,0,0
8171ce1af586b82,0,0
817432d1f1e4c54,0,2
81758e4705c3406,0,1
8176d04512d27b1,0,2
8176f63934a4eea,0,4
817747c07b4ef0d,0,2
8178d9e64d2271d,0,4
8179077d04f0d16,0,3
81797185418efa1,0,1
8179da769d80476,0,3
817ae9ae5b1efe3,0,1
817d24d8e1bd93e,0,2
817f1483f237fb6,0,1
81857060132cb64,0,4
8185a25f5209109,0,2
8187866d9d79567,0,4
818adaa01ca299a,0,3
818c4499ab42947,0,3
818ceeafab7815b,0,4
818f369e15d80be,0,0
819133ab4d16fbd,0,1
8191d552c2c0ef7,0,4
819231cfa3f48a2,1,3
81923955cd7282b,0,3
8192405e5e51af5,0,1
81932deb1725437,0,3
81937676412e91a,0,1
8194813c8ac8b9b,0,1
8194cfba13240e6,0,4
8195716974a3aa5,0,4
8196a1e9d52020e,0,3
819999eb896aa83,1,2
819b6f997ee1b67,0,3
819c26248648314,1,1
819eaaaed35abcb,1,2
81a2c77fcab01b2,1,4
81a3821d79e817a,0,0
81a5004f7e897bf,0,4
81a5e3b2225051b,0,4
81a644f9602b6ca,0,3
81a705c9584b83c,0,2
81a80231f96377e,0,3
81aa6856dcf9614,1,4
81ab64cc6b51bb5,0,3
81af330d5f3015a,0,0
81b0c7702a76196,0,3
81b114b494b989a,0,0
81b19386b71d74a,0,3
81b2b339f05f60d,1,0
81b3c64acaf0bea,0,3
81b3e5441e8daee,0,4
81b49b4ae48290c,0,2
81b570954b5ca1b,0,3
81b5ab49ff7a96c,0,0
81b7deab8cf461c,0,0
81b9584ff6ced56,0,0
81bc363cfe3fad0,0,3
81bc614a4952b30,0,4
81bf39f481dbf45,0,2
81c0671b4f15a54,0,2
81c0869a504e35f,1,3
81c25dc5b6baa87,0,3
81c2e1f00ca04b3,0,1
81c583934924cc4,0,1
81c94b2e0217a12,0,1
81ca1180011b089,1,1
81cac51aa9b7fb0,0,0
81cb2096febe3a4,0,1
81cd549c378f824,0,2
81cea57e7d44dc6,0,0
81ceca4688ac14d,0,4
81d0f9154bc5ecc,0,4
81d288c77d49706,0,1
81d36df34fb4e7f,0,4
81d4e0705720441,0,4
81d8a8a95c27df6,0,3
81da12d878895b5,0,3
81da2eed4dc3c85,0,4
81da88610be0793,1,0
81dca940d9602c6,0,2
81dd0d9a6f31998,0,4
81dd48227b1c809,0,4
81df0eb6294d5df,1,2
81df5a7dba0ecb3,1,0
81dfd9ebaa6fec4,0,3
81dfe144b168ccc,0,2
81e25d1c71e74f0,0,4
81e6fc45779553b,0,3
81e80106109f6e6,0,4
81e88f68e3ef071,0,3
81e968d1c03c59d,0,2
81e9d216d9139d0,0,4
81eaf13f43f3fe3,0,3
81eb10b46b663b6,0,2
81edc24b08f9bc7,0,3
81ede64e9b014b5,0,1
81ee15e5e3efef3,0,1
81ee8727713e1e2,0,4
81eebd4b25ddcf7,0,2
81ef32442e7e048,0,1
81f1257b8645837,0,3
81f2aa3c260f0a6,0,4
81f3104a1bdcba7,0,1
81f33e4fbcf3e78,0,0
81f3d5d42d68617,0,1
81f4ccfa765b557,0,0
81f5367037d9120,0,3
81f671ebb564606,0,2
81f75bc3a9815b0,0,4
81f9a781ddd1785,0,4
81faaf4a9ba09b0,0,3
81fb08d3baeb092,0,1
81fb2f420d75cbc,0,1
81ff048f4ce01f5,0,2
81ff64343671c35,0,2
820095cc87f3960,0,1
82019acc6c805e7,1,2
8201a1fee15be32,0,0
8203567c4605d89,0,3
820875054704303,0,0
82092dfbaa38f36,1,4
820bcd9f895c590,0,2
820c47bdcae0626,0,2
820e10a0033a27c,0,2
820e487d661aec0,0,2
8210b650ea428c0,0,4
82116657653a942,1,4
821194379b85210,0,3
8212d2f4e437e21,0,3
8212f96b4cb8bc3,0,4
821426239dacbef,0,1
8214d5734dbeade,0,3
82157b65060b93a,0,3
821669e995386ce,0,0
8216a4da295825e,0,2
82177902f4ba2af,0,4
82177d7b6d789b3,0,1
8218511a08a45f6,0,1
82195ce91981385,0,2
82197ff0891ec3b,0,1
8219b0dd3a6126b,0,4
8219bf6c8def591,0,2
8219c04c238415a,0,2
821a31d7ba258d8,0,2
821ba86249962f8,0,4
821c18b99f772b3,0,1
821cb09c2cc0663,1,4
821f90035408554,0,1
8220c59fbbf4a86,0,1
82228ec8fb27bba,0,1
82238db11a9edc6,0,2
8224d39a8e8d17c,0,3
82264aa29613f00,0,0
8226b05a8b5b58b,0,2
82281e6a236ba8b,0,2
8228e91f8ea8a7a,0,1
822c46c86aa532d,0,3
822dba88e49180e,0,2
822e421f6eb7208,0,4
822e5429ef56498,0,4
823011df34cdca7,0,1
82304e8c1a5b663,0,4
823086a58e6406d,1,0
823307caab7bf7a,0,0
82355fac5c2478a,0,2
82356c5f0bbcc08,0,1
823753b4258e643,0,3
8239db3cff378fe,1,2
823a530ba7d903b,0,2
823c0e98d0e8944,0,1
823c410cfc34f13,0,4
823cc687892f9bb,0,3
823dfdc9ce814a6,0,0
823e81b4b91e374,0,2
82404d511d5917f,0,2
824073d25f2d498,0,4
82407fdc1d7eca0,0,3
8240b6e3f84fdf9,0,2
82419e05d434aba,0,3
8241f4a1f3c6588,0,4
824210525e2c375,0,0
824231fbb122967,0,3
8243e96bd3942be,1,4
824564479ce2dad,0,4
82457fc9472dbc7,0,3
82484d73353ef49,0,1
82498c5065a6864,0,1
824aee52687857e,0,0
824af63bcd47550,0,1
824b10a0ed6ffdf,0,0
824b29691fd151b,0,3
824bfbe24e61deb,0,1
824d87437aecb58,0,0
824f8c0b094c886,0,0
824f8d93e2c551b,0,3
82501b36d34bfff,0,2
8252d3d3239c44d,0,0
82532b344bfab87,0,3
8257ee1d31fec46,0,0
8258a351af12b88,0,2
825b4b553620415,0,0
825c89f5286ea25,0,1
825e3cfe326c10e,0,3
825edd6a4470c9f,0,3
825edf30ca299da,0,1
825fd21e423a670,0,3
825fd82b055d93c,0,4
825fffac74411be,0,3
8260f2ce95055e0,0,3
82617a57f9407a8,0,1
82628c8ee30575e,0,1
8262a42b6571b53,0,3
8264e8a9e143a31,0,3
8265df561fe0fe7,0,4
8266c11a747cd46,0,3
826700a663b23df,0,3
82673de6cffbc8d,0,4
826740d7c3d1a35,0,1
826748ba046a6ed,0,3
8269bf04f86a87f,0,2
826bd9d7a54cf39,0,2
826f0fd16e91967,0,4
826f919bbecd99e,0,3
826fa95abe88acc,0,1
8270832ae330ff3,0,1
8271acb073bf950,0,1
827555495809ed0,0,3
8275e2f5d42a529,1,1
8276bc222f8d2fd,0,4
82784d69e9e3934,0,0
82796d2efbfc34d,0,1
8279cb77f2b2fe7,0,1
827aa2f08898201,0,3
827ac2c49929f28,0,1
827ae6dae6acb97,0,1
827b64d760c855d,0,3
827d7efc05b01a9,0,3
827f259d77d507a,0,2
8280aae566127b4,0,2
8281530e561fad6,0,1
828417c494363e5,0,0
8284243e5a2471b,0,2
82843629ec63bb1,0,3
82844734ac876fe,0,4
828611927371389,0,0
82880b46e282f61,1,2
82892b829e41abb,0,2
82897097e021a22,0,3
828a281b0590bed,1,4
828bad8394efe37,0,1
828d9fef7d6fc22,0,3
828e96da36da5ae,0,2
828f14e136b1bd1,1,3
8290fb04e19b6bd,0,1
829147d88c2479f,0,0
8292132b10268e2,0,2
8292e09a77d3de8,1,2
8295541577df8a3,0,2
8298050f0ee8e13,0,0
82984977d4eb64e,0,4
8298bd8a1fb58c7,0,3
8298ff07063c7c3,0,0
82999e54751b03a,0,1
829b58068cb1b45,0,3
829e8101cdeee51,0,0
82a03e1965f6c35,0,0
82a21d90846e7f0,0,3
82a3ad37f6d4484,0,2
82a43c1c82a461f,1,1
82a47bc52215c50,0,2
82a496bc69bc5e0,1,0
82a693ed0e9a07f,0,0
82a6acd80e41dec,0,2
82a7d4d52cf52bb,0,2
82a7f2e4acf34e1,0,3
82a87be3b2c9a45,0,4
82a87c9558920af,0,1
82ab2ead116a32b,0,1
82ab8e830954f40,0,2
82ac66835f4a251,0,4
82ad2aea654294a,0,2
82ae21d2438522f,0,0
82ae8a9e25f2917,0,4
82b05cf89da00b3,0,2
